rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
146,IT,"Gartner, Inc.",NYQ,EQUITY,United States,Technology,Information Technology Services,10067555328,neutral,65.91,0.645,0.45,weak,0.527,0.653,0.78,0.904,True,1.0,1.0,0.3335,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,136.3452507019043,150.19500732421875,138.90000915527344,180.4499969482422,2.6786183735033346,0.05013481415558793,0.2309934102909784,150.19500732421875,1245070.15,1588913.3833333333,1259600.0,1245070.15,187003320.29841614,1.0116699047037632,0.005054871965413973,149.97,150.73,1598109.0,1234280.0,282094.0,2026-08-04,7.0,False,True,-0.015,0.173,0.20499,0.1144,5293.41,0.94878,0.68987,0.09377,14.857955,9.823441,160.98769,1.5549645,8.299,0.2374,7.43,1.18287,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,earnings en 7 días: penalización; candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-27T15:53:55+00:00,1785167635.0,,,REGULAR,REGULAR,2026-07-27T15:54:12.973956+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,264.11,KNOWN,VALID,HIGH,59.45,80.27,58.27,,68.38,asset=59.45; setup=80.27; context=58.27; institutional=None,150.19500732421875,138.90000915527344,180.4499969482422,,,,54,90,-36,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
147,TNET,"TriNet Group, Inc.",NYQ,EQUITY,United States,Industrials,Staffing & Employment Services,2965037824,neutral,65.87,0.988,0.85,excellent,0.547,0.76,0.25,0.7,True,1.0,0.74,0.0783,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,64.68000030517578,61.0451785496303,71.94964381626674,2.0,0.03746466438255532,0.3255831659893598,64.68000030517578,336233.6,393137.86666666664,319900.0,336233.6,21747589.35061035,0.9514218686056362,0.005100069546402878,64.54,64.87,397685.0,353530.0,108730.0,2026-07-30,2.0,True,False,-0.049,0.107,0.11221,0.03258,1139.759,2.17808,0.17292,0.041869998,19.118343,13.330667,35.919956,0.60826534,13.243,0.0521,4.07,0.97718,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 2 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:42+00:00,1785167682.0,,,REGULAR,REGULAR,2026-07-27T15:55:21.683879+00:00,yahoo_quote_summary,VETO,"no_valid_setup, earnings_too_close","Veto: no_valid_setup, earnings_too_close","no_valid_setup, earnings_too_close",,,,,,,,,,,,,,,,,,,,,,,,,,,217.11,KNOWN,VALID,HIGH,64.28,55.92,86.6,,49.0,asset=64.28; setup=55.92; context=86.6; institutional=None,64.68000030517578,61.0451785496303,71.94964381626674,,,,55,212,-157,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
148,BBY,"Best Buy Co., Inc.",NYQ,EQUITY,United States,Consumer Cyclical,Specialty Retail,18632867840,neutral,65.87,0.849,1.0,excellent,0.544,0.427,0.25,0.7,True,1.0,0.86,0.5309,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,88.4749984741211,84.45928546360561,96.50642449515206,2.0,0.030258740358084176,0.24559968408719424,88.4749984741211,3472097.3,4116264.1,3515350.0,3472097.3,307193803.31949997,1.0124572257810862,0.0007921688451310743,88.33,88.4,4114926.0,3427660.0,848796.0,2026-08-27,30.0,False,False,0.019,0.379,0.0404,0.027309999,134.09,0.39104,0.22518,0.07771,16.38889,12.514671,6.048387,0.44560176,7.73,0.09729999,4.5,0.99181,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:33+00:00,1785167793.0,,,REGULAR,REGULAR,2026-07-27T15:56:45.431765+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,106.11,KNOWN,VALID,HIGH,84.36,58.85,75.87,,49.0,asset=84.36; setup=58.85; context=75.87; institutional=None,88.4749984741211,84.45928546360561,96.50642449515206,,,,56,213,-157,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
149,PAY,"Paymentus Holdings, Inc.",NYQ,EQUITY,United States,Technology,Software - Infrastructure,3844751104,neutral,65.71,0.831,0.85,excellent,0.523,0.653,0.25,0.7,True,1.0,0.86,0.4859,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,30.565000534057617,28.81567873273577,34.06364413670131,2.0,0.03815522701905693,0.13855403683451853,30.565000534057617,1440499.35,1015348.1166666667,895400.0,1440499.35,44028863.40205965,0.6215900062710892,0.0032615786040444037,30.61,30.71,1007329.0,740550.0,199173.0,2026-08-03,6.0,False,True,0.302,0.455,0.07408,0.05783,1.136,0.13655,0.24736,0.08376,53.62281,30.161144,6.5887046,3.0043855,35.546,0.0908,2.6,0.91933995,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 6 días: penalización; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:53:35+00:00,1785167615.0,,,REGULAR,REGULAR,2026-07-27T15:54:36.991957+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,284.11,KNOWN,VALID,HIGH,77.86,58.33,77.8,,49.0,asset=77.86; setup=58.33; context=77.8; institutional=None,30.565000534057617,28.81567873273577,34.06364413670131,,,,58,214,-156,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
150,BSY,"Bentley Systems, Incorporated",NMS,EQUITY,United States,Technology,Software - Application,10104276992,neutral,65.68,0.615,0.45,weak,0.509,0.653,0.78,0.7,True,1.0,1.0,0.7265,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,31.485999870300294,33.2400016784668,31.048395361219136,37.62321431296212,2.0,0.0439551986879593,0.22878000086633848,33.2400016784668,2791056.9,2981305.6333333333,2598000.0,2791056.9,92774736.04069634,0.930830181211999,0.14567109482363727,30.36,35.13,2985477.0,2408330.0,631411.0,2026-08-06,9.0,False,False,0.145,0.075,0.3038,0.18122,95.079,0.24256,0.81635004,0.07151,38.166668,20.988592,8.474988,6.48544,23.697,0.08189999,4.67,0.53589,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:12+00:00,1785167652.0,,,REGULAR,REGULAR,2026-07-27T15:54:34.602960+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,247.11,KNOWN,WIDE_OR_INCOHERENT,LOW,72.55,74.72,57.27,,69.27,asset=72.55; setup=74.72; context=57.27; institutional=None,33.2400016784668,31.048395361219136,37.62321431296212,,,,60,74,-14,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
151,QTWO,"Q2 Holdings, Inc.",NYQ,EQUITY,United States,Technology,Software - Application,3625190656,neutral,65.41,0.879,0.85,excellent,0.523,0.653,0.25,0.7,True,1.0,1.0,0.1281,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,57.84000015258789,53.90571349007743,65.70857347760881,2.0,0.04534678022281476,0.3282801843283964,57.84000015258789,867234.8,862663.2666666667,695400.0,867234.8,50160860.96432953,0.8018589659916784,0.0024079807361541204,58.07,58.21,871006.0,827240.0,284161.0,2026-07-29,1.0,True,False,0.141,4.714,0.12904,0.089940004,56.223,0.12772,0.55577,0.031689998,51.18584,17.702148,5.9256225,4.4071283,35.098,0.0932,5.4,1.0288,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 1 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:25+00:00,1785167665.0,,,REGULAR,REGULAR,2026-07-27T15:54:36.223798+00:00,yahoo_quote_summary,VETO,"no_valid_setup, earnings_too_close","Veto: no_valid_setup, earnings_too_close","no_valid_setup, earnings_too_close",,,,,,,,,,,,,,,,,,,,,,,,,,,234.11,KNOWN,VALID,HIGH,65.94,61.83,79.4,,49.0,asset=65.94; setup=61.83; context=79.4; institutional=None,57.84000015258789,53.90571349007743,65.70857347760881,,,,65,215,-150,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
152,BMNR,"BitMine Immersion Technologies,",NYQ,EQUITY,United States,Financial Services,Capital Markets,10499154944,neutral,65.36,0.534,0.45,weak,0.522,0.545,0.78,1.0,True,1.0,1.0,0.5265,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,16.691799964904785,17.3700008392334,15.798751047679357,23.469999313354492,3.882258891559121,0.06030511286274976,0.8163004938076177,17.3700008392334,37075460.85,37159035.28333333,35935950.0,37075460.85,644000786.079465,0.969265092762832,0.001720676799541014,17.42,17.45,37040606.0,36290290.0,30095834.0,2026-07-15,-13.0,False,False,21.678,,0.08424,0.0,0.011,-1.50905,0.84438,-0.03167,,18.515959,0.86977166,171.56883,-31.24,0.081499994,1.24,0.33523998,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-27T15:53:50+00:00,1785167630.0,,,REGULAR,REGULAR,2026-07-27T15:53:52.396734+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,269.11,KNOWN,VALID,HIGH,65.88,82.55,50.97,,69.15,asset=65.88; setup=82.55; context=50.97; institutional=None,17.3700008392334,15.798751047679357,23.469999313354492,,,,66,77,-11,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
153,WIX,Wix.com Ltd.,NMS,EQUITY,Israel,Technology,Software - Infrastructure,2354453504,neutral,65.24,0.54,0.45,weak,0.54,0.653,0.78,1.0,True,1.0,1.0,0.2503,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,50.11949977874756,56.29999923706055,51.58303437914167,82.4800033569336,5.5501800222068365,0.05585512044807565,0.5031651515512753,56.29999923706055,1142954.75,1782548.25,1200400.0,1142954.75,64348351.55299473,1.0502603012061502,0.5170749814402376,39.95,67.81,1778324.0,1177030.0,568832.0,2026-08-04,7.0,False,True,0.143,,-0.12878999,-0.0197,,,0.67371005,-0.027209999,,7.6234303,-22.982025,1.1426258,-23.721,0.25959998,6.32,1.51985,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,earnings en 7 días: penalización; candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-27T15:53:44+00:00,1785167624.0,,,REGULAR,REGULAR,2026-07-27T15:53:54.926480+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,275.11,KNOWN,WIDE_OR_INCOHERENT,LOW,56.68,83.0,54.77,,67.85,asset=56.68; setup=83.0; context=54.77; institutional=None,56.29999923706055,51.58303437914167,82.4800033569336,,,,68,95,-27,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
154,ZBIO,"Zenas BioPharma, Inc.",NMS,EQUITY,United States,Healthcare,Biotechnology,2050256256,neutral,65.23,0.978,0.85,excellent,0.462,0.467,0.25,0.7,True,1.0,1.0,0.3417,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,32.435001373291016,29.368036883217947,38.56893035343715,2.0,0.06303816577192226,0.2742049778344234,32.435001373291016,1100016.5,787588.8333333334,875900.0,1100016.5,35679036.68814278,0.7962607833609768,0.5222729419172045,23.47,40.06,787670.0,846350.0,299741.0,2026-08-12,15.0,False,False,,,0.0,0.0,79.454,-1.3711301,0.0,-0.29059,,-14.337747,7.3076057,inf,-5.841,0.2874,11.05,0.90573996,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-27T15:51:35+00:00,1785167495.0,,,REGULAR,REGULAR,2026-07-27T15:54:13.668778+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,404.11,KNOWN,WIDE_OR_INCOHERENT,LOW,73.06,60.3,76.5,,49.0,asset=73.06; setup=60.3; context=76.5; institutional=None,32.435001373291016,29.368036883217947,38.56893035343715,,,,69,216,-147,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
155,VRSK,"Verisk Analytics, Inc.",NMS,EQUITY,United States,Industrials,Consulting Services,27257782272,neutral,65.18,0.774,0.85,excellent,0.528,0.76,0.25,0.7,True,1.0,1.0,0.1086,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,208.05999755859375,197.1855354309082,229.80892181396484,2.0,0.03484399453775534,0.2858933716834336,208.05999755859375,1895657.8,2339389.2666666666,1763650.0,1895657.8,394410557.2399292,0.9303630644729233,0.14683839045332175,191.01,221.28,2355126.0,1549280.0,537573.0,2026-07-29,1.0,True,False,0.039,0.048,0.45004,0.2934,,,0.6998,0.17999001,31.73628,24.009642,-23.358017,8.79265,20.211,0.0556,2.01,1.04631,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 1 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:57:03+00:00,1785167823.0,,,REGULAR,REGULAR,2026-07-27T15:57:09.084597+00:00,yahoo_quote_summary,VETO,"no_valid_setup, earnings_too_close","Veto: no_valid_setup, earnings_too_close","no_valid_setup, earnings_too_close",,,,,,,,,,,,,,,,,,,,,,,,,,,76.11,KNOWN,WIDE_OR_INCOHERENT,LOW,65.29,61.95,79.47,,49.0,asset=65.29; setup=61.95; context=79.47; institutional=None,208.05999755859375,197.1855354309082,229.80892181396484,,,,70,217,-147,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
156,TRMB,Trimble Inc.,NMS,EQUITY,United States,Technology,Scientific & Technical Instruments,12790829056,neutral,64.93,0.362,0.45,weak,0.501,0.653,0.78,1.0,True,1.0,1.0,0.6677,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,52.25150012969971,54.86000061035156,51.7571439743042,69.79000091552734,4.811695175254589,0.03770636288159141,0.31442524945847067,54.86000061035156,2642539.05,2896949.683333333,2623000.0,2642539.05,144969693.89587784,0.9926059560028073,0.11706603255899027,51.47,57.87,2914065.0,2395410.0,824784.0,2026-08-05,8.0,False,False,0.118,0.556,0.15874,0.12375,25.062,0.08252,0.71480006,0.046529997,28.743456,13.456674,2.2564735,3.4714434,15.587,0.061300002,3.81,0.98732,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:55:28+00:00,1785167728.0,,,REGULAR,REGULAR,2026-07-27T15:56:22.840583+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,171.11,KNOWN,WIDE_OR_INCOHERENT,LOW,70.59,82.03,48.83,,69.63,asset=70.59; setup=82.03; context=48.83; institutional=None,54.86000061035156,51.7571439743042,69.79000091552734,,,,76,68,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
157,SIRI,SiriusXM Holdings Inc.,NMS,EQUITY,United States,Communication Services,Entertainment,10532838400,neutral,64.87,0.663,1.0,excellent,0.516,0.452,0.78,0.7,True,1.0,0.65,0.1067,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,30.289500141143797,31.260000228881836,30.039643151419504,33.7007143838065,2.0,0.026025955822713366,0.5531293141253297,31.260000228881836,3746993.6,4967659.533333333,3654500.0,3746993.6,117131020.79361878,0.9753152500714173,0.10879741727199346,29.29,32.66,4981900.0,3012230.0,2055900.0,2026-07-30,2.0,True,False,0.011,0.218,0.21999,0.09859,84.878,0.07375,0.47209,0.04407,13.250001,9.152186,0.8956292,1.2266759,8.036,0.1826,8.16,0.44445,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 2 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:16+00:00,1785167656.0,,,REGULAR,REGULAR,2026-07-27T15:55:01.825618+00:00,yahoo_quote_summary,VETO,earnings_too_close,Veto: earnings_too_close,earnings_too_close,,,,,,,,,,,,,,,,,,,,,,,,,,,243.11,KNOWN,WIDE_OR_INCOHERENT,LOW,70.22,66.15,70.5,,68.49,asset=70.22; setup=66.15; context=70.5; institutional=None,31.260000228881836,30.039643151419504,33.7007143838065,,,,78,83,-5,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
158,AXON,"Axon Enterprise, Inc.",NMS,EQUITY,United States,Industrials,Aerospace & Defense,41987235840,neutral,64.84,0.86,0.65,weak,0.44,0.76,0.25,1.0,True,1.0,0.51,0.6299,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,521.260009765625,476.02750178745816,665.0700073242188,3.1793505155188173,0.05785021822858912,0.21322461814210864,521.260009765625,995776.2,1136085.4,928000.0,995776.2,519058311.73637694,0.9319363125971479,0.01414541486481025,491.36,498.36,1138590.0,683240.0,210071.0,2026-08-05,8.0,False,False,0.337,0.898,0.03748,0.06905,52.074,0.06765,0.59463,0.00084,211.81708,49.548656,11.879489,14.07839,404.362,0.0547,3.18,0.91346,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:03+00:00,1785167763.0,,,REGULAR,REGULAR,2026-07-27T15:56:15.829719+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,136.11,KNOWN,VALID,HIGH,76.0,55.0,75.67,,49.0,asset=76.0; setup=55.0; context=75.67; institutional=None,521.260009765625,476.02750178745816,665.0700073242188,,,,79,218,-139,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
159,RLI,RLI Corp.,NYQ,EQUITY,United States,Financial Services,Insurance - Property & Casualty,5871636480,neutral,64.36,0.741,0.85,excellent,0.528,0.545,0.25,0.7,True,1.0,0.65,0.8969,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,63.95000076293945,61.03785828181675,69.77428572518485,2.0,0.030358534755070235,0.25584956636904804,63.95000076293945,910370.9,967290.3,872100.0,910370.9,58218219.749557875,0.9579612002097166,0.001719690455717962,63.91,64.02,985831.0,915140.0,232340.0,2026-10-19,83.0,False,False,0.152,0.358,0.36861,0.22219,18.189,0.25164,0.35513002,0.056700002,13.434874,23.660122,3.2727737,2.9724956,10.09,0.0943,8.27,0.91371,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:53+00:00,1785167693.0,,,REGULAR,REGULAR,2026-07-27T15:56:54.405459+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,206.11,KNOWN,VALID,HIGH,91.56,53.2,71.2,,49.0,asset=91.56; setup=53.2; context=71.2; institutional=None,63.95000076293945,61.03785828181675,69.77428572518485,,,,85,219,-134,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
160,SPSC,"SPS Commerce, Inc.",NMS,EQUITY,United States,Technology,Software - Application,2380451584,neutral,63.77,0.788,0.6,weak,0.519,0.653,0.78,0.7,True,1.0,0.65,0.0945,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,61.32149963378906,64.75,60.254822049822124,73.74035590035575,2.0,0.046282398457429846,0.2482100003909046,64.75,589657.95,652677.65,495700.0,589657.95,38180352.262499996,0.8406568587771945,0.5413105413105413,46.08,80.28,653022.0,540410.0,143634.0,2026-07-30,2.0,True,False,0.058,-0.09,0.12783,0.11924,0.688,0.09651,0.69303,0.06437,26.85062,12.434258,2.4849277,3.117374,11.867,0.0951,3.67,1.08459,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 2 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:22+00:00,1785167662.0,,,REGULAR,REGULAR,2026-07-27T15:54:38.692709+00:00,yahoo_quote_summary,VETO,earnings_too_close,Veto: earnings_too_close,earnings_too_close,,,,,,,,,,,,,,,,,,,,,,,,,,,237.11,KNOWN,WIDE_OR_INCOHERENT,LOW,56.48,66.22,68.03,,64.02,asset=56.48; setup=66.22; context=68.03; institutional=None,64.75,60.254822049822124,73.74035590035575,,,,94,135,-41,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
161,CTSH,Cognizant Technology Solutions ,NMS,EQUITY,United States,Technology,Information Technology Services,22372898816,neutral,63.68,0.525,0.45,weak,0.473,0.653,0.78,1.0,True,1.0,1.0,0.112,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,47.18560005187988,47.20000076293945,44.074643407549175,57.650001525878906,3.3436178889804142,0.04414346475808036,0.2432819788713606,47.20000076293945,9175015.8,10535028.6,9176150.0,9175015.8,433060752.7599816,1.0001236183157307,0.10481825866441238,44.84,49.8,10576434.0,7808960.0,2217415.0,2026-07-29,1.0,True,False,0.058,0.036,0.15574001,0.10413,7.247,0.14876,0.33514,0.10438,10.249457,7.63476,1.4863632,1.0440648,5.426,0.120799996,3.87,1.1031,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 1 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:01+00:00,1785167761.0,,,REGULAR,REGULAR,2026-07-27T15:56:04.324847+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, earnings_too_close","Veto: trend_score_too_weak, earnings_too_close","trend_score_too_weak, earnings_too_close",,,,,,,,,,,,,,,,,,,,,,,,,,,138.11,KNOWN,WIDE_OR_INCOHERENT,LOW,52.07,81.33,54.27,,65.69,asset=52.07; setup=81.33; context=54.27; institutional=None,47.20000076293945,44.074643407549175,57.650001525878906,,,,96,116,-20,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
