rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
87,LTM,LATAM Airlines Group S.A.,NYQ,EQUITY,,,,15617888256.0,risk_off,52.6,0.589,0.8,acceptable,0.218,,0.82,0.7,True,1.0,0.26,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,53.177999877929686,53.25,50.39292934962681,58.96414130074638,2.0,0.03576927261813066,0.16091603182118433,53.25,723712.85,817219.2833333333,690600.0,723712.85,38537709.262499996,0.9542458725169797,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,PULLBACK | score 52.6 | RS 0.589 | trend 0.8 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,76.67,49.95,69.45,,62.79,asset=76.67; setup=49.95; context=69.45; institutional=None,53.25,50.39292934962681,58.96414130074638,53.25,50.39292934962681,58.96414130074638,148,72,76,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
88,CIFR,Cipher Digital Inc.,NMS,EQUITY,United States,Technology,Information Technology Services,9125886976.0,risk_off,52.31,0.726,0.6,weak,0.394,0.107,0.78,0.7,True,1.0,0.26,0.0821,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,21.169624996185302,22.207500457763672,17.879893439156668,30.86271449497768,2.0,0.12991427608996808,0.7377884934395903,22.207500457763672,26328191.85,26249807.283333335,24096900.0,26328191.85,584683332.5609648,0.9152508511517854,0.40430686406460287,14.82,22.33,26171590.0,29563330.0,19210025.0,2026-08-04,4.0,False,True,-0.288,,-2.49371,0.0,641.56,-1.21734,0.12375,-0.00159,,43.0628,12.64756,43.444942,68.106,0.1674,2.32,0.81978,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,earnings en 4 días: penalización; candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-30T15:25:27+00:00,1785425127.0,,,REGULAR,REGULAR,2026-07-30T15:25:30.315450+00:00,yahoo_quote_summary,AVOID,,RECLAIM | score 52.31 | RS 0.726 | trend 0.6 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.14,KNOWN,STALE_POSSIBLE,LOW,56.07,53.35,47.77,,52.56,asset=56.07; setup=53.35; context=47.77; institutional=None,22.207500457763672,17.879893439156668,30.86271449497768,22.207500457763672,17.879893439156668,30.86271449497768,152,102,50,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
89,APH,Amphenol Corporation,NYQ,EQUITY,,,,191805865984.0,risk_off,51.26,0.485,0.8,acceptable,0.181,,0.82,0.728,True,1.0,0.26,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,156.01599807739257,155.67999267578125,144.7674936567034,178.52000427246094,2.0930138510665155,0.0467304707625648,0.6279433716811679,155.67999267578125,6561543.9,9623866.3,6085950.0,6561543.9,1021501106.2938172,0.9275179885636367,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,PULLBACK | score 51.26 | RS 0.485 | trend 0.8 | R:R 2.09 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,76.67,49.73,64.25,,61.25,asset=76.67; setup=49.73; context=64.25; institutional=None,155.67999267578125,144.7674936567034,178.52000427246094,155.67999267578125,144.7674936567034,178.52000427246094,161,78,83,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
90,FLYW,Flywire Corporation - Voting,NMS,EQUITY,,,,1993198720.0,risk_off,50.63,0.56,0.55,weak,0.188,,0.82,1.0,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,16.446100063323975,16.15999984741211,15.541899886131286,18.979999542236328,4.5623683408434985,0.0412172740568311,0.3464157656213388,16.15999984741211,1866494.15,2384078.05,1857900.0,1866494.15,30162545.179195594,0.9953955655312394,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,PULLBACK | score 50.63 | RS 0.56 | trend 0.55 | R:R 4.56 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,68.33,52.7,55.5,,57.82,asset=68.33; setup=52.7; context=55.5; institutional=None,16.15999984741211,15.541899886131286,18.979999542236328,16.15999984741211,15.541899886131286,18.979999542236328,163,93,70,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
91,HBAN,Huntington Bancshares Incorpora,NMS,EQUITY,,,,34195519488.0,risk_off,50.18,0.503,0.55,weak,0.208,,0.82,1.0,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,17.1639980506897,16.91990089416504,16.725949468612672,18.579999923706055,8.559354615791618,0.024054514224171174,0.2697535995440582,16.91990089416504,24968801.2,23309267.066666666,23641100.0,24968801.2,422469641.7501091,0.9468255928923012,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,PULLBACK | score 50.18 | RS 0.503 | trend 0.55 | R:R 8.56 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,68.33,53.2,52.65,,57.25,asset=68.33; setup=53.2; context=52.65; institutional=None,16.91990089416504,16.725949468612672,18.579999923706055,16.91990089416504,16.725949468612672,18.579999923706055,169,95,74,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
92,AGNC,AGNC Investment Corp.,NMS,EQUITY,,,,12619161600.0,risk_off,49.84,0.55,0.65,weak,0.154,,0.82,0.7,True,1.0,0.26,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,10.97975001335144,10.845000267028809,10.467857565198626,11.599285670689174,2.0,0.023183813895439588,0.3617003022243978,10.845000267028809,18636185.7,16166610.233333332,16981800.0,18636185.7,202109438.89289847,0.9112272368052224,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,PULLBACK | score 49.84 | RS 0.55 | trend 0.65 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,71.67,48.35,60.0,,58.06,asset=71.67; setup=48.35; context=60.0; institutional=None,10.845000267028809,10.467857565198626,11.599285670689174,10.845000267028809,10.467857565198626,11.599285670689174,174,92,82,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
93,DNTH,"Dianthus Therapeutics, Inc.",NCM,EQUITY,United States,Healthcare,Biotechnology,6070685184.0,risk_off,67.69,0.936,1.0,excellent,0.516,0.788,0.25,0.7,True,1.0,1.0,0.1861,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,110.62000274658203,101.51500238691057,128.83000346592496,2.0,0.054872537417004576,0.40044525384491647,110.62000274658203,903933.8,1015792.9333333333,839350.0,903933.8,99993159.43872833,0.9285525112569084,0.53326227045884,75.68,130.71,1007367.0,874230.0,359766.0,2026-08-06,6.0,False,True,-0.602,,-100.50324,0.0,0.114,-0.22702,1.0,-0.14987001,,-23.695417,5.007497,4509.555,-23.959,0.1942,6.67,1.21657,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 6 días: penalización; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:20+00:00,1785425240.0,,,REGULAR,REGULAR,2026-07-30T15:27:23.566658+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,154.14,KNOWN,WIDE_OR_INCOHERENT,LOW,72.87,61.65,90.8,,49.0,asset=72.87; setup=61.65; context=90.8; institutional=None,110.62000274658203,101.51500238691057,128.83000346592496,,,,21,107,-86,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
94,BMY,Bristol-Myers Squibb Company,NYQ,EQUITY,United States,Healthcare,Drug Manufacturers - General,129794056192.0,risk_off,67.42,0.771,1.0,excellent,0.494,0.788,0.25,0.7,True,1.0,1.0,0.547,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,63.505001068115234,60.86339446476528,68.78821427481515,2.0,0.027731218632860953,0.791640271182843,63.505001068115234,10294611.45,11640613.816666666,10175350.0,10294611.45,653759311.1280813,0.9884151577182644,0.00047166103293756826,63.59,63.62,11772181.0,10291220.0,8142678.0,2026-07-30,-1.0,False,False,0.026,0.092,0.33040002,0.15006,230.967,0.38731998,0.71981,0.10689,17.791317,10.2684355,6.4626575,2.6752641,8.687,0.022,3.33,0.83852,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:29:17+00:00,1785425357.0,,,REGULAR,REGULAR,2026-07-30T15:29:18.581923+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14,KNOWN,VALID,HIGH,84.9,61.1,85.3,,49.0,asset=84.9; setup=61.1; context=85.3; institutional=None,63.505001068115234,60.86339446476528,68.78821427481515,,,,25,108,-83,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
95,LNC,Lincoln National Corporation,NYQ,EQUITY,United States,Financial Services,Insurance - Life,8514723328.0,risk_off,66.73,0.885,0.85,excellent,0.574,0.673,0.25,0.7,True,1.0,1.0,0.533,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,44.400001525878906,42.36321599142892,48.47357259477888,2.0000000000000036,0.030582364331118755,0.9334315364921772,44.400001525878906,1912158.45,1884599.4833333334,1822200.0,1912158.45,84899838.09772225,0.9529545001879944,0.002468858713949039,44.5,44.61,1873827.0,1903100.0,1774094.0,2026-07-30,-1.0,False,False,0.125,,-0.04072,0.09172,65.727,0.18767,0.27021,0.00283,4.872538,5.287409,0.92298603,0.45224002,,0.0005,0.05,0.84300005,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:09+00:00,1785425229.0,,,REGULAR,REGULAR,2026-07-30T15:27:13.974022+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,165.14,KNOWN,VALID,HIGH,79.43,63.1,80.27,,49.0,asset=79.43; setup=63.1; context=80.27; institutional=None,44.400001525878906,42.36321599142892,48.47357259477888,,,,26,109,-83,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
96,PUK,Prudential Public Limited Compa,NYQ,EQUITY,Hong Kong,Financial Services,Insurance - Life,38043193344.0,risk_off,65.64,0.692,0.85,excellent,0.491,0.673,0.25,0.7,True,1.0,1.0,0.9174,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,30.59000015258789,29.549643107822963,32.67071424211775,2.0,0.022673140232656805,0.595574849954578,30.59000015258789,850909.0,1108838.0,795000.0,850909.0,26029306.43983841,0.9342949716127107,0.0009802319882372533,30.59,30.62,1107095.0,1024700.0,499311.0,2026-08-27,27.0,False,False,0.188,0.308,0.45484,0.27573,28.254,0.20577998,0.41388,0.01894,9.967427,14.096511,7.701988,2.638669,23.405,0.0007,0.77,0.0292,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:29+00:00,1785425249.0,,,REGULAR,REGULAR,2026-07-30T15:28:28.928334+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,145.14,KNOWN,VALID,HIGH,92.25,61.02,73.83,,49.0,asset=92.25; setup=61.02; context=73.83; institutional=None,30.59000015258789,29.549643107822963,32.67071424211775,,,,28,110,-82,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
97,PBF,PBF Energy Inc.,NYQ,EQUITY,United States,Energy,Oil & Gas Refining & Marketing,8569672704.0,risk_off,65.41,0.99,1.0,excellent,0.627,0.427,0.25,0.7,True,1.0,0.74,0.4191,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,72.2699966430664,65.88213961465019,85.04571069989886,2.000000000000002,0.058925855127821586,0.8808058661148374,72.2699966430664,2942697.25,2825732.4166666665,2902500.0,2942697.25,212668720.37906075,0.9863399981088778,0.002216680520920072,72.1,72.26,2858872.0,3015940.0,2510175.0,2026-07-30,-1.0,False,False,0.119,,-0.013409999,0.01464,63.715,0.08178,0.01773,-0.019709999,19.129288,11.7584095,1.5535604,0.28429917,-67.638,0.14039999,4.22,0.86214995,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:25:50+00:00,1785425150.0,,,REGULAR,REGULAR,2026-07-30T15:25:54.653079+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,244.14,KNOWN,VALID,HIGH,80.64,57.92,80.57,,49.0,asset=80.64; setup=57.92; context=80.57; institutional=None,72.2699966430664,65.88213961465019,85.04571069989886,,,,30,111,-81,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
98,CVI,CVR Energy Inc.,NYQ,EQUITY,United States,Energy,Oil & Gas Refining & Marketing,3899079424.0,risk_off,65.3,0.854,1.0,excellent,0.737,0.427,0.25,0.7,True,1.0,0.86,0.3165,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,39.005001068115234,36.127143246786936,44.76071671077183,2.0,0.04918784331104341,1.1730481060537465,39.005001068115234,875250.55,928610.1833333333,855800.0,875250.55,34139148.637618445,0.97777716335054,0.004616568350859188,38.9,39.08,925581.0,840540.0,979323.0,2026-10-28,89.0,False,False,0.203,,-0.07323,-0.0056,245.034,0.046479996,0.09859,0.026659999,,21.517336,7.2468233,0.52015465,8.461,0.17940001,4.73,1.0217199,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:25:59+00:00,1785425159.0,,,REGULAR,REGULAR,2026-07-30T15:26:18.374394+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,235.14,KNOWN,VALID,HIGH,77.22,63.67,76.03,,49.0,asset=77.22; setup=63.67; context=76.03; institutional=None,39.005001068115234,36.127143246786936,44.76071671077183,,,,31,112,-81,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
99,PFS,"Provident Financial Services, I",NYQ,EQUITY,United States,Financial Services,Banks - Regional,3269570560.0,risk_off,64.56,0.722,1.0,excellent,0.318,0.673,0.25,0.7,True,1.0,1.0,0.6643,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,25.09000015258789,24.320178781236923,26.62964289528983,2.0000000000000044,0.020454932022564293,0.6542525904492216,25.09000015258789,953517.05,1006737.35,959250.0,953517.05,23923742.929995157,1.0060124252628728,0.000398485754134352,25.09,25.1,1017359.0,1081330.0,622273.0,2026-10-29,90.0,False,False,0.092,0.242,0.53484,0.34599,,0.11104,0.0,0.0124,10.674468,9.974154,1.1418362,3.6894746,,0.0646,5.25,0.75888,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:40+00:00,1785425260.0,,,REGULAR,REGULAR,2026-07-30T15:28:34.547544+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14,KNOWN,VALID,HIGH,88.81,56.7,79.83,,49.0,asset=88.81; setup=56.7; context=79.83; institutional=None,25.09000015258789,24.320178781236923,26.62964289528983,,,,35,113,-78,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
100,NWG,NatWest Group plc,NYQ,EQUITY,United Kingdom,Financial Services,Banks - Regional,73365594112.0,risk_off,63.73,0.754,1.0,excellent,0.239,0.673,0.78,0.7,True,1.0,0.65,0.128,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,17.89000005722046,18.440000534057617,17.716785635266984,19.88643033163888,1.9999999999999951,0.026146597174437743,0.5166987268060085,18.440000534057617,3695528.75,4506466.25,3553900.0,3695528.75,68145552.12362528,0.9616756465499017,0.0005427408412481959,18.42,18.43,4507532.0,4108470.0,1871052.0,2026-07-31,0.0,True,False,0.075,0.156,0.50258,0.36877,,0.14072,0.0,0.00822,9.97027,8.812709,1.4119436,4.5127406,,0.00029999999,0.24,0.05185,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 0 días: veto; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:28:11+00:00,1785425291.0,,,REGULAR,REGULAR,2026-07-30T15:28:13.740814+00:00,yahoo_quote_summary,VETO,earnings_too_close,Veto: earnings_too_close,earnings_too_close,,,,,,,,,,,,,,,,,,,,,,,,,,,103.14,KNOWN,VALID,HIGH,70.93,59.23,80.9,,68.5,asset=70.93; setup=59.23; context=80.9; institutional=None,18.440000534057617,17.716785635266984,19.88643033163888,,,,40,47,-7,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
101,TXG,"10x Genomics, Inc.",NMS,EQUITY,United States,Healthcare,Health Information Services,6137062400.0,risk_off,63.62,0.985,1.0,excellent,0.3,0.788,0.25,0.7,True,1.0,0.65,0.1898,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,48.189998626708984,44.0408912386213,56.48821340288435,1.9999999999999982,0.05739928762988961,0.238697071341028,48.189998626708984,2794734.75,3148031.5833333335,2621250.0,2794734.75,134678263.76451588,0.9379244309321305,0.5121977431488447,34.61,58.44,3166493.0,2768290.0,664106.0,2026-08-06,6.0,False,True,-0.026,,-0.113000005,-0.035469998,9.995,-0.029790001,0.69682,-0.04481,,232.98012,7.6271186,9.569668,-176.796,0.1901,4.58,1.12053,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 6 días: penalización; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:28:24+00:00,1785425304.0,,,REGULAR,REGULAR,2026-07-30T15:28:36.838612+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,90.14,KNOWN,WIDE_OR_INCOHERENT,LOW,72.99,47.5,92.43,,49.0,asset=72.99; setup=47.5; context=92.43; institutional=None,48.189998626708984,44.0408912386213,56.48821340288435,,,,41,114,-73,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
102,AVY,Avery Dennison Corporation,NYQ,EQUITY,United States,Consumer Cyclical,Packaging & Containers,13590810624.0,risk_off,61.32,0.735,0.85,excellent,0.272,0.629,0.25,0.7,True,1.0,1.0,0.501,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,177.9949951171875,169.74820927211218,194.48856680733817,2.0000000000000036,0.03088770685058066,0.910012258463683,177.9949951171875,734594.5,726838.1666666666,679200.0,734594.5,130754144.4406128,0.924591730539774,0.0025172712779348142,178.54,178.99,727414.0,809590.0,660194.0,2026-07-30,-1.0,False,False,0.07,0.043,0.12604,0.0766,164.751,0.30857,0.28755,0.082650006,20.061375,15.972604,5.936584,1.5130839,11.277,0.0417,3.81,0.98026,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-30T15:27:16+00:00,1785425236.0,,,REGULAR,REGULAR,2026-07-30T15:27:25.860718+00:00,yahoo_quote_summary,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,158.14,KNOWN,VALID,HIGH,78.37,55.55,73.8,,49.0,asset=78.37; setup=55.55; context=73.8; institutional=None,177.9949951171875,169.74820927211218,194.48856680733817,,,,50,115,-65,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
