rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
118,SIG,Signet Jewelers Limited,NYQ,EQUITY,Bermuda,Consumer Cyclical,Luxury Goods,3983269120.0,neutral,64.16,0.864,0.85,excellent,0.55,0.315,0.25,0.7,True,1.0,1.0,0.4931,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,104.19499969482422,97.11446489606584,118.35606929234096,1.999999999999998,0.0453031004014683,0.3841811521110316,104.19499969482422,1063769.0,834818.0,797850.0,1063769.0,110839410.63036346,0.7500218562488661,,0.0,0.0,851727.0,1455410.0,402088.0,2026-12-01,75.0,False,False,-0.005,,0.06256,0.05189,66.703,0.19855,0.39293,0.06403,12.090592,7.658827,2.1783712,0.5849918,7.124,0.18270001,8.31,1.1769,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:01+00:00,1789580341.0,,,REGULAR,REGULAR,2026-09-16T17:39:36.602476+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 64.16 | RS 0.864 | trend 0.85 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,204.72,KNOWN,INVALID,LOW,78.1,62.5,67.63,,49.0,asset=78.1; setup=62.5; context=67.63; institutional=None,104.19499969482422,97.11446489606584,118.35606929234096,,,,57,136,-79,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
119,PSKY,Paramount Skydance Corporation,NMS,EQUITY,United States,Communication Services,Entertainment,12515304448.0,neutral,64.13,0.728,0.85,excellent,0.548,0.897,0.25,0.7,True,1.0,0.65,0.1833,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,11.149999618530273,10.50124968801226,12.447499479566302,2.0000000000000027,0.038789234840860526,0.7713271194260958,11.149999618530273,10299493.95,10563706.316666666,10230600.0,10299493.95,114839353.61355485,0.9933109383495488,0.08801498127340819,10.21,11.15,10824379.0,11225290.0,7937278.0,2026-11-09,54.0,False,False,0.009,-0.541,0.09345,-0.021329999,126.479,-0.00896,0.33328998,0.027490001,371.83334,13.11119,1.0623809,0.42993146,8.449,0.14140001,6.72,0.31756002,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:15+00:00,1789580475.0,,,REGULAR,REGULAR,2026-09-16T17:41:16.833906+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 64.13 | RS 0.728 | trend 0.85 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,70.72,KNOWN,WIDE_OR_INCOHERENT,LOW,67.78,53.7,82.5,,49.0,asset=67.78; setup=53.7; context=82.5; institutional=None,11.149999618530273,10.50124968801226,12.447499479566302,,,,58,137,-79,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
120,SMCI,"Super Micro Computer, Inc.",NMS,EQUITY,United States,Technology,Computer Hardware,24140849152.0,neutral,64.03,0.673,0.8,acceptable,0.482,0.399,0.82,0.816,True,1.0,0.26,0.7871,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,PULLBACK,True,37.55124988555908,36.64500045776367,33.91955015182495,43.14642906188965,2.385451163779962,0.05913884134180322,0.4190528772972539,36.64500045776367,35764209.75,46950048.25,34951300.0,35764209.75,1310579482.660306,0.9772703002336015,0.022249690976514278,36.0,36.81,49233622.0,36159500.0,14921361.0,2026-11-03,48.0,False,False,0.932,4.347,0.13382,0.0571,63.951,0.21465999,0.108219996,0.07877,11.2423315,6.88144,2.3480043,0.6162981,10.395,0.1848,1.77,0.69448996,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:09+00:00,1789580409.0,,,REGULAR,REGULAR,2026-09-16T17:40:11.112030+00:00,yahoo_quote_summary,AVOID,,PULLBACK | score 64.03 | RS 0.673 | trend 0.8 | R:R 2.39 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.72,KNOWN,VALID,MEDIUM,86.24,59.45,62.4,,67.71,asset=86.24; setup=59.45; context=62.4; institutional=None,36.64500045776367,33.91955015182495,43.14642906188965,,,,59,51,8,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
121,SEI,"Solaris Energy Infrastructure, ",NYQ,EQUITY,United States,Energy,Oil & Gas Equipment & Services,6646371328.0,neutral,63.51,0.525,0.7,acceptable,0.476,0.824,0.25,0.802,True,1.0,1.0,0.4783,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,65.94000244140625,59.43814590999058,81.16400146484375,2.3414849204805095,0.06573507522683886,0.37135944873056953,65.94000244140625,2726724.75,3012638.25,2499750.0,2726724.75,179800236.67204285,0.9167591998422283,,0.0,0.0,3035954.0,3086850.0,1006644.0,2026-11-02,47.0,False,False,0.469,-0.135,0.26487,0.07192,216.673,0.08099,0.49943,0.04077,83.61392,24.177195,4.6002507,8.720826,22.245,0.23799999,5.75,1.04791,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:38:50+00:00,1789580330.0,,,REGULAR,REGULAR,2026-09-16T17:38:51.175811+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 63.51 | RS 0.525 | trend 0.7 | R:R 2.34 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,215.72,KNOWN,INVALID,LOW,72.61,63.2,68.3,,49.0,asset=72.61; setup=63.2; context=68.3; institutional=None,65.94000244140625,59.43814590999058,81.16400146484375,,,,64,138,-74,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
122,FIVN,"Five9, Inc.",NGM,EQUITY,United States,Technology,Software - Infrastructure,2561896192.0,neutral,63.11,0.88,1.0,excellent,0.609,0.399,0.25,0.7,True,1.0,0.4,0.4614,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,34.3650016784668,31.879073347364155,39.33685834067208,2.0,0.0482259704095079,0.7666451409505732,34.3650016784668,1555194.1,2502469.7,1557250.0,1555194.1,53444247.85684166,1.0013219571756349,0.5513844063190079,21.32,37.55,2574375.0,1595240.0,1184756.0,2026-11-09,54.0,False,False,0.103,3.0,0.033210002,0.049390003,107.449,0.079169996,0.55063,0.02863,50.580883,8.960112,3.2747786,2.1348658,17.532,0.1154,2.85,1.10544,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:23+00:00,1789580363.0,,,REGULAR,REGULAR,2026-09-16T17:39:28.966255+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 63.11 | RS 0.88 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,182.72,KNOWN,WIDE_OR_INCOHERENT,LOW,82.05,48.98,75.97,,49.0,asset=82.05; setup=48.98; context=75.97; institutional=None,34.3650016784668,31.879073347364155,39.33685834067208,,,,68,139,-71,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
123,TEN,Tsakos Energy Navigation Ltd,NYQ,EQUITY,,,,1587272832.0,neutral,63.05,0.939,1.0,excellent,0.66,,0.25,0.7,True,1.0,0.74,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,52.685001373291016,50.26839419773647,57.51821572440011,2.0,0.030579318750600642,0.9180212457817244,52.685001373291016,372723.4,282752.8,305450.0,372723.4,19636932.8408577,0.8195085148933499,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 63.05 | RS 0.939 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,58.75,96.95,,49.0,asset=83.33; setup=58.75; context=96.95; institutional=None,52.685001373291016,50.26839419773647,57.51821572440011,,,,71,140,-69,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
124,HPE,Hewlett Packard Enterprise Comp,NYQ,EQUITY,United States,Technology,Communication Equipment,76116836352.0,neutral,62.67,0.723,1.0,excellent,0.481,0.399,0.25,0.7,True,1.0,0.61,0.7027,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,57.27000045776367,51.489643233163015,68.83071490696499,2.0,0.0672877850928095,0.4410408504336938,57.27000045776367,24622782.65,20428694.216666665,19629150.0,24622782.65,1410146773.6369152,0.7971946257666374,,0.0,0.0,21334219.0,35356590.0,10847170.0,2026-12-03,78.0,False,False,0.337,4.102,0.12560001,0.06666,76.464,0.10936,0.36622003,0.02641,29.520618,12.457285,2.8686635,1.8156699,12.822,0.047399998,3.44,0.91309,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:48+00:00,1789580448.0,,,REGULAR,REGULAR,2026-09-16T17:41:02.421202+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 62.67 | RS 0.723 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,97.72,KNOWN,INVALID,LOW,90.09,51.02,70.73,,49.0,asset=90.09; setup=51.02; context=70.73; institutional=None,57.27000045776367,51.489643233163015,68.83071490696499,,,,76,141,-65,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
125,NET,"Cloudflare, Inc.",NYQ,EQUITY,United States,Technology,Software - Infrastructure,116893843456.0,neutral,62.49,0.889,1.0,excellent,0.212,0.399,0.25,0.7,True,1.0,1.0,0.3113,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,328.2799987792969,303.00831495012557,378.8233664376395,2.0,0.05132140027444784,0.38601488844518334,328.2799987792969,2985563.6,3406336.2,3001750.0,2985563.6,980100814.9635133,1.0054215559166115,,0.0,0.0,3446856.0,3134860.0,1150925.0,2026-10-29,43.0,False,False,0.359,,-0.07603,-0.082100004,217.858,-0.14425999,0.72577006,-0.02037,,195.76826,72.0859,46.50714,-32101.527,0.0239,1.68,0.90186995,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:54+00:00,1789580394.0,,,REGULAR,REGULAR,2026-09-16T17:41:49.949800+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 62.49 | RS 0.889 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,151.72,KNOWN,INVALID,LOW,77.04,54.05,76.27,,49.0,asset=77.04; setup=54.05; context=76.27; institutional=None,328.2799987792969,303.00831495012557,378.8233664376395,,,,79,142,-63,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
126,SSL,Sasol Ltd.,NYQ,EQUITY,,,,9224532992.0,neutral,62.39,0.908,1.0,excellent,0.455,,0.25,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,14.390000343322754,13.544107539313181,16.0817859513419,2.0,0.039188917481024,0.8513415387939053,14.390000343322754,1733024.8,1416521.6,1432000.0,1733024.8,24938227.466986846,0.8263009277189801,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 62.39 | RS 0.908 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,60.12,95.4,,49.0,asset=83.33; setup=60.12; context=95.4; institutional=None,14.390000343322754,13.544107539313181,16.0817859513419,,,,82,143,-61,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
127,VLO,Valero Energy Corporation,NYQ,EQUITY,,,,116840955904.0,neutral,62.38,0.948,1.0,excellent,0.584,,0.25,0.7,True,1.0,0.74,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,406.0,386.42928532191684,445.1414293561663,2.0,0.0321358204894633,0.6682896477002677,406.0,2653717.6,2816460.8666666667,2629700.0,2653717.6,1077409345.6000001,0.9909494514412536,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 62.38 | RS 0.948 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,56.85,97.4,,49.0,asset=83.33; setup=56.85; context=97.4; institutional=None,406.0,386.42928532191684,445.1414293561663,,,,83,144,-61,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
128,APA,APA Corporation,NMS,EQUITY,,,,15842895872.0,neutral,62.32,0.844,1.0,excellent,0.52,,0.25,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,45.275001525878906,42.834286144801546,50.15643228803362,1.9999999999999971,0.03593911722907044,0.8626330013356298,45.275001525878906,5185718.6,5394497.866666666,4643286.0,5185718.6,234783417.5277786,0.8953987591999304,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 62.32 | RS 0.844 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,61.75,92.2,,49.0,asset=83.33; setup=61.75; context=92.2; institutional=None,45.275001525878906,42.834286144801546,50.15643228803362,,,,84,145,-61,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
129,ARQT,"Arcutis Biotherapeutics, Inc.",NMS,EQUITY,United States,Healthcare,Biotechnology,3148583424.0,neutral,62.18,0.394,0.35,weak,0.489,0.739,0.78,1.0,True,1.0,0.61,0.6619,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,24.38775005340576,25.030000686645508,23.61892924989973,29.84000015258789,3.4087568784151934,0.037583470449753575,1.1946205242121968,25.030000686645508,2018363.95,1731807.9833333334,1931000.0,2018363.95,50519651.05440054,0.9567154625408366,0.5222721700040867,18.08,30.86,1776316.0,2199380.0,2401861.0,2026-10-27,41.0,False,False,0.593,,0.12651,0.06147,51.744,0.15864,0.91143,0.05091,113.86363,18.419117,14.265375,6.786018,77.544,0.14050001,9.13,1.08464,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:38:12+00:00,1789580292.0,,,REGULAR,REGULAR,2026-09-16T17:38:53.660389+00:00,yahoo_quote_summary,AVOID,,RECLAIM | score 62.18 | RS 0.394 | trend 0.35 | R:R 3.41 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,trend_score_too_weak,253.72,KNOWN,WIDE_OR_INCOHERENT,LOW,67.06,71.97,49.43,,64.34,asset=67.06; setup=71.97; context=49.43; institutional=None,25.030000686645508,23.61892924989973,29.84000015258789,,,,86,70,16,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
130,ABM,ABM Industries Incorporated,NYQ,EQUITY,,,,2989930240.0,neutral,61.94,0.788,1.0,excellent,0.545,,0.25,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,50.9900016784668,48.76141847882952,55.44716807774135,2.0,0.029137518811240635,0.32086269129953165,50.9900016784668,483649.25,467288.0833333333,394450.0,483649.25,24661276.069289207,0.8155703746051504,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 61.94 | RS 0.788 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,62.38,89.4,,49.0,asset=83.33; setup=62.38; context=89.4; institutional=None,50.9900016784668,48.76141847882952,55.44716807774135,,,,88,146,-58,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
131,ANET,"Arista Networks, Inc.",NYQ,EQUITY,United States,Technology,Computer Hardware,250567507968.0,neutral,61.91,0.717,1.0,excellent,0.456,0.399,0.25,0.7,True,1.0,0.4,0.9,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,198.4199981689453,187.22646168300085,220.80707114083427,2.0000000000000027,0.03760889893236704,0.43306839458607743,198.4199981689453,4686391.4,7019875.466666667,4511550.0,4686391.4,929873773.0069611,0.962691677865404,,0.0,0.0,7193827.0,4349340.0,2019260.0,2026-11-03,48.0,False,False,0.377,0.357,0.45393002,0.38371,,0.31476,0.63004,0.14119,62.772152,38.439774,16.906162,23.734114,49.545,0.0139,1.96,0.73332,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:21+00:00,1789580421.0,,,REGULAR,REGULAR,2026-09-16T17:40:23.264881+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 61.91 | RS 0.717 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,124.72,KNOWN,INVALID,LOW,96.67,45.15,70.53,,49.0,asset=96.67; setup=45.15; context=70.53; institutional=None,198.4199981689453,187.22646168300085,220.80707114083427,,,,89,147,-58,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
132,PBR-A,Petroleo Brasileiro S.A. Petrob,NYQ,EQUITY,,,,130220703744.0,neutral,61.85,0.884,1.0,excellent,0.429,,0.25,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,19.040000915527344,18.15928660120283,20.801429544176372,2.0,0.030837334452937,0.6153235729396447,19.040000915527344,7683682.55,6982594.183333334,7691700.0,7683682.55,146297322.78662148,1.0010434384746933,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 61.85 | RS 0.884 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,59.48,94.2,,49.0,asset=83.33; setup=59.48; context=94.2; institutional=None,19.040000915527344,18.15928660120283,20.801429544176372,,,,90,148,-58,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
133,MPC,Marathon Petroleum Corporation,NYQ,EQUITY,,,,117494276096.0,neutral,61.83,0.94,1.0,excellent,0.54,,0.25,0.7,True,1.0,0.74,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,418.1000061035156,398.9372896466936,456.4254390171596,1.9999999999999971,0.03055523587192928,0.5124224480429057,418.1000061035156,2387705.7,2326611.9,2295550.0,2387705.7,998299767.7433991,0.9614040792380736,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 61.83 | RS 0.94 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,55.75,97.0,,49.0,asset=83.33; setup=55.75; context=97.0; institutional=None,418.1000061035156,398.9372896466936,456.4254390171596,,,,91,149,-58,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
134,TRV,"The Travelers Companies, Inc.",NYQ,EQUITY,,,,79407636480.0,neutral,61.69,0.762,1.0,excellent,0.55,,0.25,0.7,True,1.0,1.0,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,380.8999938964844,371.55981990269254,399.5803418840681,2.000000000000006,0.016347552539525977,0.3201573656768207,380.8999938964844,1412455.4,1795413.4666666666,1397550.0,1412455.4,538004253.2390563,0.9894471712168753,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 61.69 | RS 0.762 | trend 1.0 | R:R 2.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,83.33,62.5,88.1,,49.0,asset=83.33; setup=62.5; context=88.1; institutional=None,380.8999938964844,371.55981990269254,399.5803418840681,,,,92,150,-58,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
